"","system.index","SAVI","SAVI_1","SAVI_10","SAVI_11","SAVI_12","SAVI_13","SAVI_14","SAVI_15","SAVI_16","SAVI_17","SAVI_18","SAVI_19","SAVI_2","SAVI_20","SAVI_21","SAVI_22","SAVI_23","SAVI_24","SAVI_25","SAVI_26","SAVI_27","SAVI_28","SAVI_29","SAVI_3","SAVI_30","SAVI_31","SAVI_32","SAVI_4","SAVI_5","SAVI_6","SAVI_7","SAVI_8","SAVI_9",".geo","CID","class"
"14","0000000000000000000d_0",1.06305367378843,1.04246047831374,1.05591454569432,1.04596129575095,1.09342728708541,1.06827924066136,1.05888868377331,1.09129350536702,1.12345524903258,1.08113336367774,1.11429519805267,1.15113452188006,1.09045331105076,1.11032587357676,1.11741194104422,1.10704176535151,1.05849612572302,1.14880711686211,1.09231482913252,1.08571725787995,1.07950854399096,1.12251191477432,1.10962284102926,1.06122081777698,1.10530462184874,1.13397440532138,1.12578330760149,1.05322806570737,1.05305726302168,1.05456689536878,0.973917545789917,1.01865599380285,1.02807145461174,NA,14,"for"
"15","0000000000000000000e_0",1.06724585354846,1.0693256165073,1.09245538302944,1.07197191339965,1.08470782280867,1.07038430695207,1.08636799233349,1.07440383537762,1.07852927825692,1.10283490828238,1.09861920031412,1.08946119959336,1.05595488222935,1.1242743898633,1.12678792159633,1.08458667872894,1.06761565836299,1.08175510969436,1.07935902327356,1.08282875786256,1.10340169470711,1.10468095744016,1.11445948167224,1.08501693331776,1.09680557807686,1.11484152475608,1.10550278230566,1.05667253078663,1.04707264185038,1.12816846483816,0.963795255930087,1.05640835953394,1.05145698427382,NA,15,"for"
"16","0000000000000000000f_0",1.02892337419238,1.0578492117048,1.07880609834658,1.04775993237532,1.0659267183739,1.04757254464286,1.04889975550122,1.08730271576852,1.08380470378089,1.09568616097279,1.0795463313016,1.10181731608602,1.04630294328787,1.08056265984655,1.11232604373757,1.08398817677168,1.08505547095932,1.10268177255127,1.10977251789384,1.07585923593044,1.13678126852401,1.10791458082504,1.12102642665645,1.06964881302727,1.11171208654046,1.11879758466789,1.11995153473344,1.04889879391715,1.03155157073438,1.02532668732318,0.949892987536195,1.02485858886573,1.04550633335567,NA,16,"for"
"17","00000000000000000010_0",1.036571887873,1.05616711893912,1.0654007373365,1.04469974898629,1.0695067264574,1.04380077711056,1.08098185251233,1.08588594504087,1.08122560290894,1.08739981462298,1.08300765984055,1.0946706388613,1.03026115793837,1.09259790149647,1.09075104311544,1.09739077669903,1.06385894959816,1.08131085957194,1.08042139197513,1.07952834922228,1.07572690467427,1.09206108523773,1.10625088189643,1.02890325986538,1.09026583460272,1.0950865649102,1.1030792030298,1.03436426116838,1.02007363253857,1.04152686870909,0.980019291718341,1.00706769279095,1.03073188368369,NA,17,"for"
"18","00000000000000000011_0",1.05227655986509,1.06375724514149,1.05750537194311,1.05865968939905,1.08349337915698,1.05163916863081,1.05789749868812,1.10315514140919,1.08390604939204,1.08409396977405,1.09932942162615,1.08529493215176,1.04780262143408,1.11659617448393,1.09049721189591,1.08450704225352,1.08239985924579,1.08187815289096,1.10021083963785,1.09915401841254,1.07843692481948,1.1088675969391,1.10599217103282,1.06857229740003,1.09850172099615,1.11854210898797,1.13395157135497,1.06753566663245,1.03278278278278,1.06244957237373,0.991821771009588,1.02211733713847,1.03015594340597,NA,18,"for"
"19","00000000000000000012_0",0.994676131322094,1.02300172512938,1.08703057140424,1.05745726588665,1.08897265077139,1.06373028357638,1.07429846938776,1.12033067973056,1.09642556144961,1.10174804739387,1.10227078709237,1.11504160231179,1.02807905974831,1.09860371383331,1.10058687047905,1.0938930093104,1.08594692400483,1.10768155611205,1.08817785789395,1.08236957729408,1.08684169644244,1.11243506029265,1.11779263861829,1.07886680177655,1.10887465690759,1.10935427930225,1.11463582833802,1.08289287095527,1.06366647389727,1.08471167864864,0.975463854810909,1.06959465813975,1.0470920743601,NA,19,"for"
"20","00000000000000000013_0",1.05557859809208,1.03936676940319,1.07012799711556,1.04290210369389,1.07247178579332,1.04563020214031,1.06027953943723,1.12371781452795,1.11987319199524,1.11421826765934,1.1159974046572,1.11894854359078,1.0540309967297,1.12651937925235,1.09897983023129,1.09511844938981,1.05699888750736,1.11575517143667,1.10928115906136,1.08170130962393,1.07618879264628,1.09716135122379,1.11591464769949,1.05503306838177,1.10480720231017,1.10920626349892,1.11909889017724,1.05538206615257,1.04419889502762,1.09144579054179,0.973990683229814,1.01238075908261,1.05741770629791,NA,20,"for"
"21","00000000000000000014_0",1.04758769867394,1.04037386779726,1.05505010272106,1.05617870268722,1.0529932602088,1.06233712081726,1.04857909933641,1.41669772642564,1.06479404110204,1.06581621133439,1.0840491830891,1.07424960505529,1.02466299683585,1.08784005244182,1.10050432276657,1.07422842982654,1.07768577032033,1.09074271770627,1.06516921837228,1.06573104544707,1.07997363506536,1.07634482085327,1.09459459459459,1.05523503263028,1.0777682576483,1.10232621909419,1.10602839894567,1.08351670334067,1.03016749577838,1.05275292815641,0.966310364573392,1.02527039320732,1.0471494902111,NA,21,"for"
"22","00000000000000000015_0",1.06440080824828,1.04147579546861,1.04476040021064,1.05638511254736,1.07111707480711,1.01929863255404,1.07061790668348,1.08630822812364,1.09306409130817,1.0905215795394,1.084281096612,1.09200291686923,1.05536753756599,1.08900213320692,1.08846202451662,1.09974396081487,1.06818332120891,1.09605026929982,1.10666816850642,1.07202075461057,1.09061293436293,1.09408232203178,1.11479408015077,1.04744951200049,1.10751925415484,1.10898428855942,1.11513207358027,1.06134669436637,1.05815086188641,1.07455828455774,0.959060033045713,1.03096428136048,1.03989860024248,NA,22,"for"
"23","00000000000000000016_0",1.07800150545728,1.05179659592351,1.07806649268127,1.08602087141088,1.08352281340003,1.05994201335041,1.07151350433158,1.10975183502272,1.08080206472106,1.09518014919846,1.10423026602704,1.09693297993184,1.05988189702897,1.09868133241672,1.12836743706757,1.09494297172022,1.09425772045144,1.10524306439298,1.10989734140563,1.13227852155531,1.13560397715253,1.10938065918146,1.12550490478938,1.09503757795427,1.13745905474965,1.11967002954127,1.1137486628292,1.07567599550322,1.0797849915683,1.07727710585465,0.989296799743123,1.07341855129466,1.05798067310896,NA,23,"for"
"24","00000000000000000017_0",1.05888734856247,1.0384352189781,1.05955011046395,1.05804222234221,1.08488853387554,1.0543892091809,1.07718018839259,1.08663028649386,1.09034939202709,1.10456730769231,1.09852663920117,1.08484005563282,1.0474748864731,1.08050425743669,1.09423300648164,1.10557571758496,1.09588127397032,1.07708210277614,1.09686132569823,1.0695961550465,1.08369893453364,1.1067363587514,1.11656767076793,1.0761976612599,1.11307546274324,1.10306065096316,1.10067279797543,1.05174265351948,1.03924970183238,1.04766480876417,0.963363220711359,1.05438859714929,1.06178044430031,NA,24,"for"
"25","00000000000000000018_0",0.994007082538818,0.984700017190992,0.99985990473522,0.998687037479112,1.04483645718486,1.00901537917624,1.01118048497169,1.05919188907112,1.04381924561185,1.03717472118959,1.06603895266349,1.05181770872054,0.96804973254301,1.06155672375784,1.05595724614901,1.05311376551084,1.07560059205283,1.0713458196563,1.092088049599,1.08821901263147,1.0903930750674,1.09450342555306,1.09254858101496,1.00843395425035,1.10342566792329,1.09449602122016,1.08642619529059,1.00560771217945,0.97710124007611,1.02075460008674,0.884356359438138,0.987167565557002,0.968419661733615,NA,25,"for"
"26","00000000000000000019_0",1.05002867886049,1.03137165101901,1.04316848281643,1.06525353283458,1.07715133531157,1.05307321166352,1.03998359647324,1.09727081875437,1.0886974151039,1.10899407396294,1.07296204107032,1.08605737158105,1.01476879201467,1.11225789156223,1.07258279558424,1.10035047564552,1.0915657211647,1.07513135799794,1.08189482135688,1.08095000356608,1.09846514047867,1.09866962305987,1.11922172891094,1.05919977258191,1.10100498879329,1.0972554924372,1.11316802918722,1.05514959327175,1.00569160879327,1.04728289824188,0.922042580438611,1.0379235961311,1.03105179704017,NA,26,"for"
"27","0000000000000000001a_0",1.0697194943302,1.02801860858532,1.0392749244713,1.0517848164907,1.04907444784038,1.02090819993466,1.04282510041208,1.09022466539197,1.07163476959264,1.08980955917458,1.07703937873686,1.08678806664084,1.04137235116044,1.08092556317336,1.07741697805379,1.074848208049,1.09905983438142,1.07492737654012,1.0878588723625,1.080829129195,1.08926059090199,1.09534476042072,1.10998018724991,1.05529953917051,1.08238687578871,1.25955829969128,1.10986620254542,1.04730662983425,1.04330366106686,1.04230212623845,0.968468468468468,1.00492260245537,1.05324849296718,NA,27,"for"
