system:index,SWIR2,SWIR2_1,SWIR2_10,SWIR2_11,SWIR2_12,SWIR2_13,SWIR2_14,SWIR2_15,SWIR2_16,SWIR2_17,SWIR2_18,SWIR2_19,SWIR2_2,SWIR2_20,SWIR2_21,SWIR2_22,SWIR2_23,SWIR2_24,SWIR2_25,SWIR2_26,SWIR2_27,SWIR2_28,SWIR2_29,SWIR2_3,SWIR2_30,SWIR2_31,SWIR2_32,SWIR2_4,SWIR2_5,SWIR2_6,SWIR2_7,SWIR2_8,SWIR2_9,.geo
0000000000000000005d_0,515.0,472.5,499.0,519.0,484.0,477.0,512.5,466.0,476.0,495.0,482.0,495.0,421.0,517.0,479.0,474.0,499.0,473.0,487.0,504.0,479.0,532.0,495.0,500.0,513.0,544.0,515.5,452.0,408.5,461.5,491.0,395.0,456.0,
0000000000000000005e_0,343.0,568.0,282.0,394.0,348.5,323.0,381.0,386.0,396.0,459.0,447.0,386.0,341.0,328.0,325.0,452.5,425.0,422.0,424.0,412.0,407.0,345.0,527.0,469.0,521.0,370.0,413.0,380.5,672.0,321.0,493.0,585.5,453.0,
0000000000000000005f_0,598.0,561.0,583.0,580.0,542.5,561.0,565.0,567.0,547.0,554.5,580.0,541.0,541.0,574.0,535.0,509.5,508.0,495.0,539.0,561.5,536.0,565.5,563.5,556.0,564.0,564.5,601.0,560.0,519.0,608.0,623.5,552.0,567.5,
00000000000000000060_0,252.0,373.0,161.0,203.0,413.0,329.5,291.5,307.0,358.0,396.0,337.0,325.0,237.0,255.5,373.5,370.5,406.0,301.5,370.5,238.0,340.0,182.0,439.5,382.5,454.5,350.0,337.0,266.0,437.5,354.0,487.0,504.0,451.5,
00000000000000000061_0,386.0,563.0,375.5,594.0,698.0,498.0,501.0,649.0,521.0,593.0,615.5,513.0,418.0,410.0,425.0,534.0,566.5,514.0,529.0,525.0,430.0,487.0,558.0,661.0,614.0,442.0,500.0,402.5,558.0,407.0,705.0,624.5,574.5,
00000000000000000062_0,430.0,438.0,439.0,439.0,433.0,478.5,430.5,421.0,413.0,428.0,429.0,458.0,492.0,423.0,427.0,461.5,446.0,421.0,441.0,442.0,428.5,481.0,451.0,458.0,490.0,456.0,469.0,416.0,386.0,429.5,452.0,416.0,437.0,
00000000000000000063_0,510.5,520.0,506.0,508.0,503.5,522.0,512.0,535.5,510.5,527.0,518.0,507.0,512.5,496.0,500.0,496.0,530.0,518.0,493.0,510.0,521.0,566.0,547.0,521.5,551.0,557.0,532.0,468.5,480.0,537.0,566.0,504.0,496.0,
00000000000000000064_0,218.5,266.5,240.0,223.0,332.0,252.0,262.5,293.5,320.0,326.0,298.0,263.0,235.5,192.0,262.0,247.0,261.0,303.0,252.0,303.5,204.5,324.0,364.0,277.0,345.5,237.0,290.5,248.0,356.0,326.0,337.0,357.0,318.0,
00000000000000000065_0,206.0,325.5,136.0,201.0,307.0,162.0,256.5,291.0,322.0,343.0,319.5,272.0,271.0,229.0,234.0,312.0,300.5,311.5,331.5,384.5,228.0,354.0,382.0,292.0,354.0,247.0,298.5,125.0,344.0,246.5,317.0,407.5,333.0,
00000000000000000066_0,536.0,499.0,443.0,450.5,517.0,484.0,497.5,508.0,513.0,519.5,490.0,476.0,515.5,506.0,500.5,477.5,494.0,488.5,451.0,518.0,465.0,566.0,545.0,532.0,518.0,503.0,486.0,490.0,468.0,504.5,513.5,494.0,470.0,
00000000000000000067_0,126.0,303.5,104.0,100.0,92.5,224.5,218.0,206.5,237.0,306.0,284.0,168.5,174.0,193.0,149.5,281.0,272.5,169.0,231.5,204.5,175.5,188.5,370.5,227.0,360.0,228.0,326.0,78.0,233.0,117.5,345.0,369.0,293.0,
00000000000000000068_0,532.5,475.0,501.5,437.0,485.0,507.0,465.0,459.0,466.0,462.5,443.0,502.0,511.0,461.5,482.0,499.0,485.0,460.0,445.0,511.0,479.5,498.0,497.0,505.0,517.5,497.0,489.0,452.0,440.5,512.5,543.0,494.0,493.0,
00000000000000000069_0,806.0,657.5,701.0,643.0,593.5,720.0,656.5,690.0,637.5,631.0,661.0,646.0,677.5,626.0,656.0,681.0,644.0,627.0,613.0,627.5,651.0,667.0,649.0,647.0,655.5,702.5,680.0,643.0,572.0,618.0,723.0,600.0,653.0,
0000000000000000006a_0,492.0,417.0,437.5,484.0,477.5,513.0,475.0,484.5,489.0,511.5,458.0,493.5,448.5,476.0,466.0,498.0,504.0,486.5,472.0,478.0,482.0,502.0,498.0,467.0,517.0,526.0,512.5,440.0,396.5,473.0,511.5,420.5,447.0,
0000000000000000006b_0,39.0,157.0,43.0,104.0,204.0,139.0,173.0,192.0,197.5,251.5,219.0,164.5,31.5,150.0,146.5,253.0,161.0,183.5,192.0,242.0,212.0,114.5,291.5,233.0,287.0,176.0,287.0,96.0,190.0,99.0,313.0,273.0,218.0,
0000000000000000006c_0,180.5,310.0,136.0,146.0,286.0,202.0,132.0,287.0,256.0,338.0,342.0,262.0,222.0,197.0,157.0,284.0,165.0,237.0,258.0,338.0,265.0,126.0,386.0,319.0,368.5,196.0,250.0,165.5,298.5,168.0,439.0,380.0,338.0,
0000000000000000006d_0,916.0,843.5,645.0,681.0,661.0,657.0,696.0,716.0,672.0,692.0,651.0,651.0,753.0,674.0,653.0,651.5,665.0,627.0,603.0,661.5,647.0,673.0,674.5,740.0,685.0,638.0,626.5,643.5,689.5,699.0,757.0,701.0,700.0,
0000000000000000006e_0,750.0,705.0,700.0,719.0,698.0,722.5,705.0,677.5,686.0,660.0,682.0,665.0,692.0,701.0,691.5,709.0,673.5,656.0,632.0,648.5,652.0,706.0,704.0,714.0,673.0,680.0,633.0,674.0,684.5,768.0,706.0,709.5,700.0,
0000000000000000006f_0,625.5,560.5,507.0,597.0,591.0,521.0,631.0,595.0,550.0,558.0,551.5,561.0,610.0,552.0,554.0,599.0,567.5,579.5,517.5,563.0,498.0,538.0,561.0,591.0,552.0,554.5,543.0,484.5,502.5,561.0,605.0,545.5,580.5,
00000000000000000070_0,651.0,629.0,625.5,598.0,595.0,653.0,605.0,594.0,575.0,590.0,583.0,550.5,655.5,534.0,566.0,632.5,576.0,549.0,569.0,558.0,560.0,605.0,596.0,663.0,614.0,587.5,567.0,578.0,546.0,642.0,642.5,592.0,654.0,
00000000000000000071_0,556.5,606.0,492.0,529.5,531.0,538.5,519.0,519.0,531.5,513.0,562.0,527.0,647.5,475.5,486.0,560.0,534.0,487.0,475.5,475.0,519.0,525.0,543.0,596.0,553.0,538.0,499.5,511.5,559.0,561.0,656.0,541.0,553.0,
00000000000000000072_0,904.0,687.0,698.0,702.0,695.5,704.5,734.5,675.0,664.0,645.0,648.0,655.0,690.0,631.5,654.5,670.5,627.0,647.0,649.0,644.5,648.0,727.0,657.5,680.0,656.0,659.0,648.0,686.0,631.0,754.0,671.0,634.0,684.0,
00000000000000000073_0,496.0,542.0,504.0,520.0,518.0,496.0,479.0,530.0,481.5,518.0,500.0,451.0,558.5,455.0,436.0,507.0,517.0,461.0,507.0,450.0,399.0,384.0,530.5,615.5,533.5,471.5,480.0,453.5,511.0,460.0,594.0,578.0,540.0,
00000000000000000074_0,948.0,802.0,746.0,700.0,700.5,706.5,654.5,684.0,662.0,686.0,676.0,665.0,874.5,662.0,653.5,692.0,658.5,649.0,646.0,630.0,631.0,686.5,674.5,912.0,685.0,686.0,650.5,734.5,737.0,769.0,851.0,702.5,692.0,
00000000000000000075_0,56.0,229.0,95.5,146.0,159.0,154.0,135.0,216.5,196.0,305.0,277.0,121.0,227.0,130.0,83.0,246.0,211.0,275.0,174.5,271.5,307.0,146.0,298.0,305.0,325.5,127.0,215.5,105.0,232.5,263.0,372.0,357.0,258.0,
00000000000000000076_0,202.0,402.0,177.0,325.0,221.0,323.0,256.0,348.0,320.0,390.0,372.0,217.5,428.0,319.0,225.0,393.0,309.0,274.0,292.0,310.5,367.5,295.5,422.0,346.0,391.0,217.0,179.0,223.0,472.0,223.0,576.0,363.5,416.0,
00000000000000000077_0,406.0,514.0,369.5,457.5,455.0,429.0,474.5,512.0,484.5,491.0,466.5,438.5,494.0,453.5,438.0,490.0,455.5,464.0,399.5,454.0,470.0,373.0,459.0,556.0,457.0,466.0,440.0,327.0,490.5,507.0,552.0,499.5,460.0,
00000000000000000078_0,370.0,416.0,305.0,469.0,415.5,371.5,367.0,471.0,457.0,514.0,428.0,367.0,510.0,374.5,347.5,514.5,424.0,396.0,353.5,417.0,425.0,336.0,468.0,507.0,422.0,349.0,432.5,270.0,459.0,528.0,552.0,435.0,503.0,
00000000000000000079_0,596.0,722.5,462.0,596.0,375.0,477.0,500.5,513.0,549.0,550.5,567.0,470.5,697.0,471.0,487.5,534.0,474.5,504.0,477.0,493.0,493.0,484.0,565.0,699.0,559.0,538.0,548.0,509.0,711.0,633.5,696.0,639.0,612.0,
0000000000000000007a_0,442.0,524.0,412.0,497.5,441.5,449.0,455.5,501.0,461.0,460.0,470.5,423.5,453.5,461.0,427.0,521.0,498.5,448.0,425.0,432.0,372.0,365.0,459.0,495.5,471.5,442.0,456.0,384.0,522.0,474.5,573.0,521.0,516.5,
0000000000000000007b_0,527.0,608.0,501.5,581.5,544.0,558.5,538.0,566.5,554.5,566.5,585.0,553.5,555.5,549.0,556.0,621.5,572.0,555.0,544.0,556.0,501.0,551.0,580.0,595.0,612.0,585.0,595.5,482.5,606.0,588.0,657.0,537.0,597.0,
0000000000000000007c_0,237.0,324.5,186.0,383.0,259.0,342.0,285.0,365.0,370.0,395.0,336.0,325.5,322.0,357.0,312.5,444.0,342.0,392.0,327.0,399.0,340.0,284.0,400.5,395.0,415.0,391.5,332.5,259.5,335.5,370.5,517.0,419.0,414.0,
0000000000000000007d_0,342.5,404.0,289.5,405.0,346.5,322.0,342.0,443.5,442.0,445.0,457.0,379.5,470.0,375.0,381.0,449.0,414.0,406.0,385.0,386.0,403.5,350.0,446.0,448.0,469.5,384.0,419.5,269.0,439.0,397.0,553.0,530.0,457.0,
0000000000000000007e_0,854.5,760.0,699.0,759.0,669.0,703.0,663.0,653.0,658.0,672.5,689.0,587.5,690.5,573.0,627.0,639.0,589.0,577.0,560.0,569.5,581.0,598.0,574.0,708.5,568.0,588.0,570.0,708.5,646.5,713.5,760.0,660.5,714.5,
0000000000000000007f_0,443.5,497.0,418.0,481.0,474.0,473.0,522.5,472.0,466.5,457.0,478.0,454.0,475.0,393.0,404.5,495.5,507.5,414.0,440.0,423.5,453.5,440.0,506.0,545.0,503.5,453.0,492.0,443.0,554.0,611.0,628.0,547.5,523.0,
00000000000000000080_0,521.5,620.0,503.0,522.0,501.0,563.0,522.5,529.0,513.0,534.0,500.0,478.0,519.0,470.5,497.5,509.0,520.5,489.0,475.0,505.5,492.0,478.0,529.0,555.0,524.0,526.0,512.0,548.5,561.0,613.5,584.0,599.0,564.5,
00000000000000000081_0,317.0,328.5,264.0,413.0,308.0,294.0,318.0,368.0,363.0,347.5,443.0,330.0,290.5,332.0,338.0,393.5,345.5,311.0,301.5,313.0,397.0,344.0,412.5,342.0,405.0,372.0,367.0,388.5,397.0,383.0,489.5,428.0,345.0,
00000000000000000082_0,531.5,503.0,492.0,496.0,524.0,531.5,511.0,526.0,493.0,524.5,510.0,479.0,473.0,522.0,534.0,528.0,557.5,460.0,487.5,504.5,522.0,517.0,502.0,486.0,523.5,510.0,507.0,481.0,431.0,534.0,590.0,425.5,438.5,
00000000000000000083_0,562.0,448.5,467.0,513.0,473.0,493.5,510.0,546.5,528.5,511.5,544.0,508.5,511.5,526.0,476.0,501.0,496.0,459.0,464.0,462.0,459.0,570.5,480.0,538.5,577.0,518.0,481.0,522.0,432.5,478.0,746.0,515.0,457.0,
00000000000000000084_0,600.5,613.0,609.0,647.0,608.0,620.5,625.0,661.0,601.0,641.5,648.0,585.0,613.0,603.0,576.0,599.0,569.0,561.0,569.5,567.0,592.0,613.0,638.0,649.5,609.0,663.5,604.0,686.5,596.0,615.0,771.0,645.5,697.0,
00000000000000000085_0,536.0,607.0,588.0,634.0,564.0,632.0,594.5,592.0,543.5,616.0,611.0,616.5,663.0,551.0,568.0,602.0,608.0,542.0,551.0,546.0,572.0,533.0,649.0,685.5,572.0,646.0,579.0,605.0,596.0,613.5,764.5,654.5,658.0,
00000000000000000086_0,477.0,544.0,418.0,583.0,657.0,545.0,507.0,547.0,461.0,551.0,580.0,494.5,570.0,468.5,502.0,536.0,516.0,516.0,441.0,467.0,527.5,458.0,659.0,686.5,548.0,571.0,581.0,665.5,604.0,631.5,592.0,563.5,660.0,
00000000000000000087_0,518.0,522.5,502.0,593.0,568.0,664.0,573.0,602.5,576.0,582.0,570.0,551.0,567.5,571.0,517.0,565.0,534.0,489.0,522.0,522.0,559.0,600.0,626.5,648.5,516.0,589.0,583.0,589.5,563.0,610.0,612.5,711.0,607.0,
00000000000000000088_0,283.0,351.5,203.5,289.5,326.0,458.0,347.0,368.5,375.0,409.0,456.5,365.5,293.0,344.0,330.0,408.5,377.0,412.0,363.5,376.0,331.0,393.0,413.0,477.5,437.0,354.0,373.0,391.5,386.0,394.0,454.5,468.5,449.5,
00000000000000000089_0,589.0,468.0,467.0,496.0,605.0,507.0,547.0,568.0,548.5,551.0,576.0,553.0,572.5,485.0,515.0,567.0,500.0,482.5,468.0,485.0,477.0,533.0,533.5,593.0,556.5,504.5,478.0,587.0,547.0,551.0,778.0,678.5,540.5,
0000000000000000008a_0,122.5,205.0,102.0,136.0,210.5,285.0,186.0,198.5,266.0,274.5,413.0,253.0,85.0,289.0,234.0,297.5,248.0,154.0,236.0,213.5,323.0,129.0,308.0,323.5,340.5,257.5,274.5,232.0,304.0,182.0,528.0,400.0,334.5,
0000000000000000008b_0,884.0,705.0,740.5,786.0,698.0,770.0,759.5,743.0,797.5,765.5,740.5,712.0,770.0,739.0,665.0,708.5,691.0,650.0,656.0,648.5,644.0,808.5,767.0,794.5,766.0,678.0,704.5,668.5,787.0,796.5,720.0,827.5,671.5,
0000000000000000008c_0,470.0,506.0,437.0,518.0,478.0,604.0,557.0,557.0,498.0,516.0,543.5,555.5,474.0,484.0,456.5,527.5,500.0,452.0,475.0,509.5,493.0,736.0,563.5,607.5,512.5,479.5,473.0,590.0,590.0,539.5,566.0,599.0,591.0,
0000000000000000008d_0,648.0,526.0,532.0,591.0,512.0,475.0,541.5,565.0,554.5,603.5,533.0,550.5,532.0,555.0,544.0,585.5,556.5,522.0,518.0,583.5,530.0,562.0,546.0,578.0,540.5,562.5,533.0,631.0,527.0,560.5,611.0,530.0,550.0,
0000000000000000008e_0,668.5,670.0,565.0,603.0,593.5,636.5,619.0,577.0,608.0,588.5,600.5,583.0,606.0,589.0,624.0,663.0,595.0,546.0,580.0,618.5,593.5,620.0,608.0,611.0,618.0,634.5,603.0,533.5,590.0,620.5,674.0,618.5,598.0,
0000000000000000008f_0,375.5,463.5,340.0,394.0,373.0,409.0,515.0,470.0,422.5,430.0,517.5,442.0,394.5,414.0,437.5,449.0,458.0,425.0,401.0,400.0,455.5,526.0,481.5,520.0,491.0,458.0,443.5,513.0,522.0,392.0,575.0,566.0,457.0,
00000000000000000090_0,289.5,357.0,241.5,378.0,228.5,341.0,427.5,362.5,370.0,370.0,428.0,340.0,383.5,309.0,269.0,394.0,374.0,304.0,317.0,300.0,372.0,264.0,417.0,377.0,434.0,352.0,409.0,440.0,393.0,376.0,469.0,446.5,404.0,
00000000000000000091_0,529.0,400.5,433.5,476.0,394.0,482.0,534.0,545.0,548.5,507.0,532.0,500.0,443.0,514.0,502.0,550.0,470.0,494.0,506.5,543.0,572.0,589.0,581.0,392.0,549.0,577.0,553.5,440.0,356.0,458.5,501.0,467.0,447.0,
00000000000000000092_0,406.0,416.0,320.5,400.0,377.0,357.0,408.0,410.5,407.0,423.0,416.0,375.5,421.0,393.5,352.0,450.0,413.5,406.0,399.5,435.0,410.0,459.0,453.5,430.0,447.5,436.0,413.5,398.0,427.0,450.0,491.0,503.0,375.0,
00000000000000000093_0,683.0,629.5,597.0,659.5,630.0,692.5,666.0,659.0,677.5,623.5,633.0,523.0,697.0,592.0,565.0,623.0,587.0,556.0,554.0,588.0,559.0,603.5,607.0,729.0,587.0,569.0,571.0,611.0,691.0,663.5,690.0,705.0,679.0,
00000000000000000094_0,428.0,518.5,408.0,503.0,491.5,463.0,541.0,464.0,471.0,447.0,560.0,555.5,481.0,428.5,375.0,461.0,508.5,431.5,412.5,500.0,551.0,457.5,534.0,585.5,480.0,492.0,517.0,480.0,567.5,518.0,589.0,553.0,592.0,
00000000000000000095_0,292.0,491.5,306.0,420.0,472.5,418.0,375.0,395.0,374.0,403.0,520.5,408.0,458.0,362.0,249.0,412.0,417.0,366.0,326.0,407.0,423.0,406.0,545.0,533.0,498.0,483.0,524.0,480.0,572.0,397.0,589.0,522.0,513.0,
00000000000000000096_0,264.0,448.5,197.0,402.5,386.0,288.5,421.5,351.5,341.0,404.0,444.0,408.0,369.0,398.0,260.5,378.0,377.5,303.0,317.0,281.5,314.0,443.0,510.0,527.0,451.0,436.5,396.0,315.0,465.0,370.5,546.0,464.5,499.0,
00000000000000000097_0,596.5,673.0,498.0,591.5,554.5,643.5,593.5,604.0,546.0,603.0,584.0,602.5,635.5,590.5,545.5,598.0,583.0,581.0,582.0,576.0,600.0,639.0,649.5,723.0,619.0,653.0,599.5,665.5,687.0,658.0,649.0,750.0,626.0,
00000000000000000098_0,648.0,597.0,527.0,576.0,599.0,580.5,571.0,587.0,543.0,566.0,598.0,581.0,591.0,552.5,539.0,577.0,604.0,533.0,566.5,565.0,614.0,648.0,627.0,629.0,591.0,633.0,606.0,610.0,572.0,622.0,554.5,654.0,670.0,
00000000000000000099_0,100.0,232.5,108.5,136.0,228.5,104.0,223.0,146.0,216.5,233.0,352.0,241.0,112.0,181.0,125.0,267.0,242.0,173.5,245.0,179.0,280.0,182.5,422.5,342.0,240.0,327.0,265.0,231.0,304.0,264.0,162.0,69.5,315.0,
0000000000000000009a_0,317.0,491.0,303.0,411.5,407.0,458.0,436.5,347.0,377.0,473.0,520.5,454.0,427.0,381.5,313.0,372.0,439.0,407.0,446.5,443.0,357.0,385.5,530.5,500.0,421.0,503.5,521.0,489.5,479.0,568.0,699.0,253.5,596.5,
0000000000000000009c_0,413.0,502.5,485.0,419.0,624.5,351.0,493.0,451.5,377.0,677.0,538.0,557.0,463.0,432.0,394.0,483.5,492.0,407.0,546.0,477.0,513.0,460.5,540.0,549.0,457.0,598.0,596.0,545.0,548.0,359.0,438.0,803.0,612.0,
0000000000000000009d_0,411.0,398.0,361.0,374.0,432.0,415.0,421.0,408.0,385.5,409.0,507.0,431.0,364.0,396.0,360.0,446.0,447.0,420.0,410.0,398.0,423.0,410.0,476.5,422.0,404.0,463.5,467.5,394.0,396.0,463.0,452.0,649.0,456.0,
0000000000000000009e_0,148.0,148.0,78.0,76.0,179.5,102.5,98.0,188.0,107.0,211.0,173.0,171.0,115.0,170.0,106.0,142.0,132.0,109.5,143.5,101.0,216.0,157.0,330.0,218.0,112.0,255.0,204.0,214.0,213.5,164.0,75.0,223.0,281.5,
0000000000000000009f_0,269.0,347.5,241.0,290.0,385.5,328.0,314.0,362.5,350.0,407.0,464.0,422.0,275.5,347.0,266.0,389.0,358.5,273.0,385.0,328.0,404.5,391.0,499.5,422.0,349.0,351.5,469.0,391.0,384.0,348.0,321.5,283.0,445.0,
000000000000000000a0_0,269.0,380.0,241.0,369.0,325.5,328.0,324.5,396.0,350.0,385.0,415.0,404.0,293.0,339.5,327.0,370.0,346.0,329.0,393.0,373.0,357.0,451.0,487.0,357.0,363.5,446.0,448.5,398.0,437.0,340.0,345.5,315.0,451.0,
000000000000000000a1_0,317.0,409.0,186.0,110.0,345.0,371.0,317.0,378.5,292.5,370.5,412.0,346.0,320.5,389.0,303.5,348.0,305.0,342.5,380.5,364.0,327.0,371.0,439.5,459.0,350.5,408.0,444.0,314.0,344.0,274.5,748.0,162.0,404.5,
000000000000000000a2_0,368.0,578.0,439.0,370.0,606.0,581.0,451.5,481.0,449.5,464.5,503.0,422.0,364.0,422.0,309.0,461.5,495.0,448.5,474.0,456.0,519.0,636.0,595.0,633.0,493.5,559.5,570.0,541.5,562.0,473.5,541.0,377.0,607.0,
000000000000000000a3_0,127.0,246.5,-15.5,101.5,160.0,97.0,218.0,226.0,266.0,295.0,290.0,168.0,112.0,288.0,215.0,292.0,298.0,280.0,306.5,269.0,301.0,175.0,341.5,271.0,321.5,347.5,344.5,258.5,189.0,220.5,263.0,100.0,248.0,
000000000000000000a4_0,428.0,454.5,438.0,529.0,499.0,631.0,550.0,538.0,507.5,534.0,572.0,579.5,540.0,592.0,484.0,536.0,512.0,533.0,529.5,548.0,534.5,559.0,583.0,555.5,551.5,549.5,564.0,511.5,507.0,442.0,491.0,590.0,561.5,
000000000000000000a5_0,623.0,568.0,504.0,578.0,499.0,578.0,550.0,620.0,616.5,585.5,639.0,582.0,547.0,591.0,598.0,602.0,584.5,585.0,544.5,560.5,577.5,644.5,610.0,577.0,581.0,618.0,613.5,515.0,545.0,551.0,661.0,616.0,539.0,
000000000000000000a6_0,251.0,296.0,190.5,171.0,330.0,372.0,434.0,317.0,351.0,356.0,380.0,404.5,267.0,340.0,345.5,434.0,380.0,363.0,332.5,354.0,370.5,430.5,416.0,727.0,390.0,392.0,434.5,574.0,395.0,316.0,387.0,406.0,417.0,
000000000000000000a7_0,380.0,421.0,242.0,358.0,402.0,304.0,358.0,366.5,349.0,440.5,469.0,429.5,364.5,313.0,331.0,418.5,388.0,346.5,366.0,376.0,347.0,301.0,377.5,485.5,415.5,345.0,364.0,413.0,411.0,289.0,409.0,498.0,428.5,
000000000000000000a8_0,416.0,482.0,325.0,424.5,414.0,391.0,484.0,441.0,458.0,475.5,482.0,483.0,395.5,434.0,406.0,505.0,461.0,445.0,424.0,447.0,460.0,485.0,480.0,531.0,544.0,525.5,479.0,452.0,453.0,485.0,492.0,567.0,520.0,
000000000000000000a9_0,205.5,359.0,175.0,239.0,296.0,281.0,253.0,308.0,248.0,333.0,427.0,322.0,259.0,268.0,180.0,372.0,297.5,281.0,300.5,356.0,309.5,425.0,362.0,465.0,432.5,280.0,343.0,356.0,427.0,236.0,420.5,464.0,441.5,
000000000000000000aa_0,468.0,527.5,503.0,519.0,478.0,498.5,541.0,590.0,506.0,551.5,576.0,552.0,511.0,497.0,458.0,514.0,471.0,522.5,513.5,486.0,500.0,469.0,573.5,599.5,533.5,537.0,513.0,523.0,582.0,615.0,566.0,674.5,578.0,
000000000000000000ab_0,439.0,450.5,394.0,455.0,443.0,433.0,455.0,429.0,495.0,463.0,474.5,403.0,443.0,427.0,401.5,484.5,479.0,462.0,404.5,431.5,474.5,412.0,468.0,556.0,482.5,469.0,453.0,463.0,514.5,492.5,500.0,560.0,538.0,
000000000000000000ac_0,430.0,546.0,419.0,550.0,455.0,481.0,498.0,516.0,503.0,540.5,518.5,481.0,495.0,475.0,474.0,552.0,549.0,480.0,441.5,506.0,518.0,496.0,507.0,555.0,513.0,494.0,512.0,444.0,503.0,463.5,637.0,532.5,448.0,
000000000000000000ad_0,513.0,557.0,440.0,519.0,453.0,473.0,523.5,497.0,477.0,518.0,486.0,480.0,525.5,428.0,449.0,512.5,461.0,463.5,494.0,515.0,455.0,408.0,516.0,627.0,522.5,470.5,464.5,469.0,608.0,514.0,673.0,603.0,562.5,
000000000000000000ae_0,513.0,569.0,458.0,525.0,490.0,505.0,511.0,534.5,503.0,515.0,500.0,477.0,516.0,479.5,453.0,481.5,484.0,463.0,447.0,484.0,464.5,439.0,489.0,551.0,505.0,489.0,463.0,537.0,673.0,541.0,634.0,535.0,525.0,
000000000000000000af_0,591.0,588.5,598.0,606.0,515.0,552.0,610.5,586.0,581.5,573.0,556.0,565.0,554.0,522.0,587.0,611.0,599.0,582.0,592.0,618.0,640.0,657.0,633.0,627.0,637.5,668.5,596.0,540.5,511.0,576.0,582.5,530.0,565.5,
000000000000000000b0_0,297.0,369.0,243.5,273.0,356.5,362.5,352.0,362.0,376.0,394.0,374.5,369.0,388.0,345.0,346.0,395.0,379.0,382.5,355.0,392.0,389.0,345.5,413.0,388.0,415.5,366.0,403.0,332.0,358.0,369.5,400.0,395.0,351.0,
000000000000000000b1_0,346.0,377.0,242.0,345.0,376.0,415.0,377.0,390.0,384.5,415.0,380.0,402.5,362.0,335.5,361.0,403.0,379.5,367.0,357.0,360.5,393.5,356.5,367.0,358.5,416.5,375.0,380.5,345.0,312.5,328.0,426.0,400.5,375.0,
000000000000000000b2_0,699.0,577.0,501.0,569.0,526.0,589.0,546.5,580.0,575.0,603.0,575.0,545.0,618.5,519.0,560.0,593.5,548.0,536.0,523.5,519.0,551.0,558.0,531.0,592.0,553.0,544.5,494.0,546.0,539.0,607.0,603.0,503.0,554.0,
000000000000000000b3_0,450.5,459.0,435.0,418.0,444.5,484.0,464.0,497.0,490.0,535.0,475.0,448.0,454.0,465.0,495.5,549.0,484.0,473.5,464.5,479.5,514.0,518.0,499.5,461.0,517.0,530.5,485.0,441.5,379.5,423.5,431.0,417.0,456.5,
000000000000000000b4_0,547.5,560.5,456.5,508.0,505.0,513.5,511.0,520.0,492.5,542.0,486.5,495.0,566.0,488.0,473.5,509.0,521.0,490.0,452.0,513.5,465.0,444.5,506.0,555.0,512.0,504.5,477.5,501.5,561.0,514.0,533.5,566.0,498.0,
000000000000000000b5_0,623.0,2052.0,662.0,669.0,658.0,685.0,633.0,652.0,617.0,664.0,607.0,600.0,914.0,592.0,621.5,618.0,617.5,587.5,552.5,639.0,598.0,609.5,593.0,806.0,649.0,623.5,571.5,690.0,660.0,674.5,736.0,641.0,629.0,
000000000000000000b6_0,579.0,553.0,505.5,521.0,490.0,545.0,501.0,548.0,532.0,604.5,549.5,530.0,516.0,511.0,502.0,549.0,539.0,511.0,495.0,534.5,555.0,577.0,578.0,560.0,584.0,580.5,544.5,514.0,532.0,564.5,578.0,567.0,538.0,
000000000000000000b7_0,1708.5,849.0,636.0,593.0,591.0,589.0,588.0,596.0,541.0,566.0,547.0,541.5,701.5,558.5,527.5,499.0,534.0,544.5,523.5,545.0,528.0,559.0,529.0,694.0,546.5,547.0,524.0,616.0,562.5,618.0,627.0,593.0,584.5,
000000000000000000b8_0,470.5,475.0,439.0,430.0,438.0,472.5,436.5,446.0,447.0,484.5,459.0,438.0,466.0,389.5,435.5,470.0,464.5,445.5,423.0,454.0,459.5,457.5,469.0,457.5,463.0,473.5,461.5,424.5,444.0,438.0,472.5,468.0,493.5,
000000000000000000b9_0,664.0,689.0,636.0,638.0,614.5,691.0,664.5,646.0,631.5,661.0,625.5,617.0,691.0,631.0,635.0,649.5,643.5,648.0,664.5,654.5,666.5,681.0,706.0,681.5,668.0,669.0,698.0,616.0,614.0,673.5,664.5,647.0,655.0,
000000000000000000ba_0,462.0,424.0,323.0,376.5,435.0,386.0,373.5,448.0,471.0,475.0,508.0,448.0,443.0,451.0,455.0,473.0,496.0,473.0,441.0,454.0,451.5,486.0,491.5,520.5,498.0,512.0,512.0,472.0,476.5,496.0,545.0,448.0,446.0,
000000000000000000bb_0,543.5,495.0,413.0,439.0,481.0,450.5,513.5,502.0,496.0,514.5,485.0,441.0,473.5,481.0,469.0,490.5,470.5,491.0,444.0,489.5,437.5,497.0,519.0,501.0,503.5,501.0,480.0,468.0,510.0,443.0,494.0,505.0,500.0,
000000000000000000bc_0,414.0,397.5,241.0,322.0,398.0,374.0,361.0,379.5,365.0,424.0,356.0,356.5,425.0,366.0,332.5,396.0,418.0,337.5,365.5,396.0,373.5,432.0,447.5,383.0,430.0,364.5,368.0,332.0,384.5,336.0,443.0,395.0,404.0,
