system:index,SAVI,SAVI_1,SAVI_10,SAVI_11,SAVI_12,SAVI_13,SAVI_14,SAVI_15,SAVI_16,SAVI_17,SAVI_18,SAVI_19,SAVI_2,SAVI_20,SAVI_21,SAVI_22,SAVI_23,SAVI_24,SAVI_25,SAVI_26,SAVI_27,SAVI_28,SAVI_29,SAVI_3,SAVI_30,SAVI_31,SAVI_32,SAVI_4,SAVI_5,SAVI_6,SAVI_7,SAVI_8,SAVI_9,VALUE,.geo
00000000000000000047_0,0.9380717804363123,0.8797972483707458,0.9607173356105893,1.0129471143296027,0.9346553577828216,0.837309675098909,0.8987049493022788,1.1785045896087694,0.9719326383319968,0.9881332724783204,1.029032513250534,0.9933841668535547,0.8996588225002188,0.9774748566203973,0.9612232660403758,0.8618964767290126,0.917114002365572,0.9228297972023292,0.9242089771891097,0.8979040965385837,0.9764317699740749,0.9265076129960436,1.030116358658453,0.8750221906621695,1.0043290043290043,1.0294308792127007,1.0595482546201234,0.8897661254282736,0.9027711646509856,0.9165249247677614,0.7862707628987212,0.8128587830080366,0.7874282349477404,1.0,
00000000000000000048_0,1.0393631568665755,1.0572054025029944,1.0376430530596803,1.0420731976513178,1.0454683368731308,1.0311024715356845,1.0706347870011788,1.0777426806845505,1.0698264177342487,1.0629405341010623,1.0000488495921058,1.0393289328932893,1.040898762938652,1.0641784732501587,1.0773044622078316,1.0553220110980326,0.9610158862876255,1.0323461171011328,0.9695762052877139,1.041079278459906,0.9543631184233475,1.0123674911660776,1.0019320139940473,1.032562736807424,0.9942345310408731,0.9628173802188462,1.0463657340640324,1.050656023098807,1.0285643318430204,1.071638861629048,0.9443501043132307,0.923737802291048,1.0436405874056252,1.0,
00000000000000000049_0,0.5713599231138876,0.9434561626429478,0.8575830195138652,0.8339719699753294,0.8186899392037655,0.7520453451687076,0.7959258355696512,0.7556354132636393,0.92918510804478,0.8498049744187225,0.8316897140653409,0.8225113392217712,0.8781132907207406,0.8561236623067777,0.7946722538162226,0.7722473604826546,0.7765774228902459,0.8305244708103007,0.8725424635549017,0.8523291558288012,0.8061535056167339,0.836487240627061,0.8609293193717278,0.809612475270569,0.894822832635556,0.8679784195493494,0.9656587905486584,0.8758411995844814,0.8520069583145415,0.7935112376942605,0.6087916942787718,0.5393032603841,0.7404271945819224,1.0,
0000000000000000004a_0,1.0336394761154286,1.0013831258644537,1.0265710244493838,1.0218036741510486,1.0518894821419316,1.0256456810857428,1.0570671131575275,1.0635403785789024,1.0847622128760919,0.7789982425307557,0.9136244943935282,0.8943742136480738,1.0425081349103869,0.9228374241087645,0.9670497185741088,0.956734224522064,0.9148623415835684,0.9402318409018399,0.9751093353490632,0.9790334241699572,0.9452016946030577,0.5919839205485931,1.0040807158099658,1.0383235401175186,0.9956244649481594,1.0026544114733964,1.0269136964614265,1.0572126688488312,1.0378420505715276,1.0324321519381454,0.9410203479799469,0.9461910856379723,1.0273264745589126,1.0,
0000000000000000004b_0,0.9500925884106408,0.821549595083568,0.8798076923076924,0.8379627226000728,0.9045587010824313,0.896835057821059,0.855257369115706,0.9488385215837487,0.9156297937617182,0.8790892436534938,0.801714191527938,0.86492746556138,0.9981178166673341,0.8022826016471046,0.8106302427436716,0.8309766524169682,0.8759421722476215,0.7937881571928161,0.8848400407266491,0.8287950257289881,0.8015649272193774,0.7063776250846802,0.9068072999791826,0.823158631959846,0.9119278419988596,0.9298336127950471,0.9569219440353461,0.8469835695472219,0.9340276418307818,0.8977425949284502,0.8217002977174991,0.799548972374558,0.8865799273596616,1.0,
0000000000000000004c_0,1.0147232501377845,1.016213422905497,0.8180379746835443,0.8819265463917526,0.8785622225404555,0.9053659774197641,0.9331595891460984,0.8322262695521748,0.9034090909090909,0.9675580290484593,1.0312979049565663,0.9836349217792517,0.9235510658334047,0.9609447360296388,0.9355986837687194,0.8507462686567164,0.941667737376333,0.9626263919109177,0.9742152466367713,0.990264973244794,0.9462276442022978,1.0791399817017384,1.0777800701464824,0.9994486104984561,1.0345287492590398,1.0364393889293038,1.0670332936979787,0.7206011779838873,0.7318312060432404,0.8319423368740516,0.651579290133507,0.7290762554246746,0.7511085405822248,1.0,
0000000000000000004d_0,0.83991462113127,0.9944672326624059,0.8618109490433795,0.9666586422725084,0.8707170611091488,1.0,0.9862033318754722,0.8936482323602758,0.8243159203980099,0.9260806472890375,0.953146423336958,0.8285233145578074,1.0066213993505124,0.7998344762355166,0.69130889010497,0.7935986434211223,0.8767286498446875,0.8859326040349623,0.9156601524026748,0.8898086921407299,0.8851726705228796,0.8787679347110701,0.9237920348903937,1.016606566710951,0.8853344632169906,0.9476845266318951,0.9401791426743442,1.0047183721616042,0.9993332063250143,1.007027697395618,0.8054803983650913,0.8534406248150997,0.8380424905888971,1.0,
0000000000000000004e_0,0.9647384525717617,0.9434946714031972,0.9376078656974008,0.951755359282766,0.9735485753184869,0.9049170616113744,1.016400689624685,1.0248868778280544,0.9530904546765356,0.9809977304080816,0.9190948543087414,0.8898356175394879,0.9820919019974417,0.9533462926964732,0.9747837627568533,0.9833625218914186,0.9824960865234097,0.9965464109239679,0.904686734527244,0.9363395225464191,0.9329856873405082,0.949907032702614,0.9718972704047332,0.9403787963689342,0.982355746304244,0.9680432194853952,0.9722433047815244,0.9636880673739473,0.9519793368826103,0.9503046858583736,0.8358655509326353,0.9270193796380332,0.9503277861825516,1.0,
0000000000000000004f_0,0.8884760395606798,0.6168507688975525,0.49680974477958234,0.8555425157366905,0.8281442663378545,0.8082425068119892,0.8532738569380277,0.856665485291884,0.862183353437877,0.8481018540030668,0.8804303418221436,0.8844742154523767,0.9386145820696348,0.8511492156147392,0.800964405811814,0.8614100372121091,0.8810211946050096,0.8209743479198103,0.9027344686975294,0.8189010279317582,0.7798015852186237,0.9049385578483653,0.8392601563360124,0.8970048109254566,0.9011665586519767,0.8972023071532532,0.8881772635710966,0.8476256194718023,0.8723752944791561,0.8471894984853584,0.7485790859941778,0.8770713880662845,1.000881192291483,1.0,
00000000000000000050_0,0.40462215700660314,0.5454987440239851,0.6396947421581282,0.7345530236634531,0.559308184665668,0.7377855167469015,0.7691411627660701,0.7771533556684319,0.8160689741346995,0.7249075850451547,0.730540953026963,0.7320719143492022,0.5890068284767764,0.7521268368136118,0.6871389838500531,0.747201933687142,0.7949923741738688,0.7284386718113146,0.8343993413969982,0.8410924176077438,0.8576938811290983,0.7542220416690848,0.8094380403458213,0.4938647968904809,0.7926109903756597,0.8951745431004432,0.8764785931121114,0.6986276524998489,0.4662234358304642,0.5368468513601523,0.464402105790925,0.6442313149083481,0.7219267743914911,1.0,
00000000000000000051_0,0.9433130944065338,0.932229170187595,0.8484311477118732,0.9642942156629374,0.4901080970834183,0.9591494660217423,0.9477622280726063,0.8529292695622,0.8337065777824072,0.8890337298354244,0.8436360235668194,0.8882991327425241,0.9462465785335741,0.9260559743881028,0.9344891288901521,0.915873193682088,0.877953956395792,0.8769370094586436,0.858803204020732,0.8531245170264283,0.9014361773522437,0.9277631844817135,0.8621395935087443,0.8269078987311033,0.6468059878464503,0.8781605683293866,0.722398420202262,0.6798933965057743,0.8908750180193167,0.8573586425658325,0.8876857214807353,0.8193557963485232,0.9122132820943918,1.0,
00000000000000000052_0,1.0301724137931034,1.0402926921980424,0.7576247328085084,0.998615409675843,1.0010761482501829,0.9422785988595368,0.9803861943135168,1.0280026142476497,1.0196641309028276,1.0288781932617548,1.0464157327130472,1.062156764852721,1.0441134345459753,1.018675162034494,1.0206121817994434,1.0452435048898547,1.0729339988907376,1.0448270513417093,1.0447715424716344,1.0262390670553936,1.0267224726336124,1.0536275029566493,1.0684535929806376,1.0416643673086474,1.0628256205945448,1.0850489975725974,1.073577680525164,1.0323964227048732,1.0386629429219758,1.0393772893772895,0.7488170347003155,0.9491942092324501,0.9658365548862717,1.0,
