system:index,NDWI,NDWI_1,NDWI_10,NDWI_11,NDWI_12,NDWI_13,NDWI_14,NDWI_15,NDWI_16,NDWI_17,NDWI_18,NDWI_19,NDWI_2,NDWI_20,NDWI_21,NDWI_22,NDWI_23,NDWI_24,NDWI_25,NDWI_26,NDWI_27,NDWI_28,NDWI_29,NDWI_3,NDWI_30,NDWI_31,NDWI_32,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDWI_8,NDWI_9,.geo
00000000000000000063_0,-0.3490929,-0.4126582,-0.5361859,-0.18956521,-0.31653836,-0.5825447,-0.53246754,-0.36280635,-0.36352608,-0.49075392,-0.38349515,-0.47501314,-0.57490104,-0.5227859,-0.031975996,-0.3402854,-0.45078158,0.0,-0.2852853,-0.44592848,-0.5256184,-0.46172136,-0.5964674,-0.5309336,-0.656,0.14740604,-0.6892139,-0.4653962,-0.5025484,-0.24196278,-0.26136017,-0.45928338,-0.352,
00000000000000000064_0,-8.4388186E-4,-0.17339668,-0.13142857,-0.054748602,-0.11159978,-0.1809145,-0.26890758,-0.21269841,-0.26998842,-0.39659366,-0.29342723,-0.25522387,-0.37371856,-0.07392996,-0.18731989,-0.15615305,-0.34387353,0.10222222,-0.29229838,-0.2882353,-0.3564669,-0.37429014,-0.42397138,-0.334375,-0.55470085,-0.55833334,-0.6805556,-0.39171124,-0.25856698,-0.37233055,-0.13898306,-0.25406504,-0.2918455,
00000000000000000065_0,0.5620438,0.18888889,0.38053098,0.557047,0.3110048,0.14728682,-0.20181406,-0.1548913,-0.27846366,-0.43201378,-0.26113117,-0.26509187,-0.008928572,-0.3302668,-0.046587214,-0.3153457,-0.3832258,0.0,-0.34058577,-0.38563424,-0.36956522,-0.35641548,-0.42207053,0.01897019,-0.4111675,-0.43043312,-0.5967742,-0.18333334,0.32894737,-0.057777777,0.18429486,0.65363127,0.15679443,
00000000000000000066_0,-0.3077859,-0.43814433,-0.506463,-0.54094136,-0.42766964,-0.612012,-0.43426296,-0.3608842,-0.4232143,-0.3195021,-0.3562802,-0.5017439,-0.63051015,-0.5286359,-0.44202182,-0.45657188,-0.38835397,0.0,-0.35152283,-0.5590244,-0.6743319,-0.40389973,-0.620506,-0.49759486,-0.6794425,0.18383458,-0.5545408,-0.46463653,-0.5192621,-0.4893617,-0.2362235,-0.4237581,-0.40987983,
00000000000000000067_0,0.67391306,-0.06849315,11.2,2.8313253,-0.008130081,0.3114754,0.30890054,0.15294118,0.37634408,0.12162162,0.10526316,0.20547946,0.19101124,0.1446541,0.6481481,-0.05263158,-0.3521458,0.17037037,-0.18604651,-0.024390243,0.09489051,-0.3831102,-0.25230202,0.5507246,-0.4751067,0.25983146,-0.4962963,1.4864864,0.24050634,-0.11805555,-0.04,-0.054545455,0.15570934,
00000000000000000068_0,-0.11360799,-0.20342612,-0.48280606,-0.5749175,-0.6437086,-0.5408072,-0.44911394,-0.38696536,-0.46927872,-0.45122588,-0.45896655,-0.44692737,-0.5980498,-0.5146104,-0.20183697,-0.3739296,-0.45931524,0.0,-0.502439,-0.4490909,-0.66117644,-0.44862667,-0.6302746,-0.57686746,-0.66705745,0.28019068,-0.5703364,-0.6658131,-0.4136581,-0.39458996,-0.21469498,-0.50247526,-0.49803922,
00000000000000000069_0,-0.19518073,-0.27064595,-0.50120676,-0.4333996,-0.6236162,-0.6118059,-0.4501634,-0.11401265,-0.10869565,-0.46022242,-0.5313734,-0.43679276,-0.42994812,-0.5783836,-0.3405322,-0.3884993,-0.39703563,0.0,-0.49757603,-0.4770477,-0.6403207,-0.4456929,-0.62614805,-0.6035398,-0.67407405,0.2438682,-0.67235494,-0.67978436,-0.23418424,-0.26593032,-0.27284813,-0.44275776,-0.36056337,
0000000000000000006a_0,-0.15074094,-0.3469388,-0.32987013,-0.4389562,-0.3734104,-0.5263469,-0.43586388,-0.3734281,-0.38112026,-0.37060568,-0.46713147,-0.54096043,-0.27795526,-0.22465208,-0.17192812,-0.39792746,-0.29172716,0.0,-0.42549527,-0.43003997,-0.48092243,-0.3931919,-0.5736715,-0.58314085,-0.5646192,-0.43730336,-0.69076055,-0.3767091,-0.004048583,-0.152,-0.2559415,-0.44495943,-0.0661157,
0000000000000000006b_0,0.32258064,0.3624454,0.38333333,1.3157895,0.07936508,0.50877196,0.31868133,0.57946694,0.30890054,3.8965516,0.22857143,0.5126051,0.2682927,0.1446541,0.6513761,-0.056603774,0.2145749,0.5645168,0.4347826,3.0,-0.34020618,-0.37549856,-0.14329268,0.19553073,-0.3580247,-0.2647059,9.727273,0.3875,0.07734807,0.2117117,0.10315789,0.30769232,0.37903225,
0000000000000000006c_0,0.47826087,-0.01577287,0.35849056,0.18518518,0.088435374,-0.010452962,0.082969435,0.11188811,-0.19732441,-0.17092338,0.005586592,-0.27809307,-0.18461539,-0.15789473,0.44186047,-0.23368023,-0.14383562,0.0,-0.2321271,0.054054055,-0.10344828,-0.55467194,-0.25902668,-0.046757165,-0.504239,0.25107327,-0.5714286,0.15476191,-0.19543974,-0.012539185,-0.10043668,-0.09090909,0.29714286,
0000000000000000006d_0,-0.31677675,-0.45012316,-0.3848934,-0.47028753,-0.4288577,-0.5674201,-0.4535079,-0.32531536,-0.51734,-0.45556,-0.3825836,-0.55660784,-0.577453,0.031906907,-0.4582501,-0.52349985,-0.4857571,0.0,-0.4034695,-0.5742846,-0.66738427,-0.45300668,-0.61884135,-0.62591594,-0.5272727,-0.44409695,-0.68352526,-0.49026248,-0.51387846,-0.53370166,-0.27818587,-0.44563758,-0.5564436,
0000000000000000006e_0,-0.33940083,-0.5979573,-0.56885535,-0.5643436,-0.30565012,-0.4604009,-0.54811716,-0.4795082,-0.52955365,-0.48818254,-0.37166792,-0.58027816,-0.34196222,-0.5493612,-0.3609361,-0.5083799,-0.48494208,0.0,-0.47776183,-0.61860895,-0.6821261,-0.40258658,-0.43033016,-0.5992203,-0.4412934,0.21109608,-0.31180462,-0.4548523,-0.48139533,-0.32919255,0.20987654,-0.49156356,-0.57894737,
0000000000000000006f_0,-0.3542746,-0.56554306,-0.6045977,-0.537518,-0.3517676,-0.34069982,-0.39536622,-0.43642002,-0.48791406,-0.40619078,-0.28590485,-0.31526104,-0.5386326,-0.41419226,-0.3529412,-0.5218935,-0.41703674,0.0,-0.41750842,-0.45504087,-0.50247115,-0.368936,-0.48921832,-0.56904763,-0.65173,0.17073831,-0.66626215,-0.5112016,-0.40781736,-0.45900178,-0.18218859,-0.4408284,-0.30759332,
00000000000000000070_0,-0.19237918,-0.2765073,-0.66778046,-0.36426914,-0.47368422,-0.6360947,-0.33273757,-0.43338558,-0.5376578,-0.33386582,-0.37575236,-0.55134594,-0.58955896,-0.58507735,-0.34822497,-0.4809628,-0.43022296,0.019264448,-0.15036333,-0.5972291,-0.4418251,-0.4170177,-0.66538674,-0.470542,-0.6599496,0.2044619,-0.6608315,-0.42371234,-0.5697963,-0.46752754,-0.18333806,-0.3231132,-0.53103966,
00000000000000000071_0,-0.24314442,-0.27425742,-0.38603175,-0.48194382,-0.502052,-0.33858696,-0.4778626,-0.44277823,-0.46698794,-0.29794934,-0.3480663,-0.4008683,-0.5635237,-0.5360231,-0.25395095,-0.44973546,-0.42923078,0.017868675,-0.5252948,-0.33243242,-0.5602019,-0.38569656,-0.51304346,-0.5550756,-0.418813,0.20720229,-0.6619217,-0.4620061,-0.4888268,-0.46754387,-0.17840245,-0.36687118,-0.33714285,
00000000000000000072_0,-0.10775862,-0.41168702,-0.6183832,-0.3716475,-0.56220007,-0.5963567,-0.38056248,-0.42746478,-0.49617022,-0.30465198,-0.48872754,-0.52813065,-0.6080662,-0.60281926,-0.40180588,-0.4405778,-0.4065934,0.0,-0.5077289,-0.6328653,-0.50601506,-0.43094152,-0.48947653,-0.15053764,-0.227833,0.071011044,-0.5148976,-0.4,-0.41544744,-0.4502441,-0.21752545,-0.5539947,-0.34188035,
00000000000000000073_0,-0.24111432,-0.5128645,-0.50386506,-0.53789955,-0.44453377,-0.38643634,-0.49140486,-0.40544936,-0.41518438,-0.3022541,-0.37864077,-0.25860372,-0.5767313,-0.43462896,-0.3136564,-0.42453435,0.5400608,-0.12167924,-0.38535994,-0.53175277,-0.4787053,-0.4486747,-0.5231788,-0.35470086,-0.4685446,0.2406363,-0.6820016,-0.3896321,-0.1891892,-0.50208455,-0.31698254,-0.53413177,-0.5707763,
00000000000000000074_0,-0.39074862,-0.49249062,-0.4475974,-0.5524543,-0.14435303,-0.51643,-0.46923366,-0.39683655,-0.48659003,-0.3541591,-0.24563758,-0.5558122,-0.5182119,-0.5921809,-0.34506243,-0.47124118,-0.40270382,0.0,-0.49050373,-0.44994375,-0.6641975,-0.45,-0.63088316,-0.61997974,-0.683347,-0.0028985508,-0.5869242,-0.52605456,-0.31322506,-0.5639609,-0.30625197,-0.4857143,-0.48471087,
00000000000000000075_0,0.33658537,5.7058825,0.51666665,0.2575251,0.49565217,0.26973686,0.53125,-0.096345514,0.08396947,-0.054263566,0.069565214,0.118421055,0.67901236,-0.04511278,3.4571428,0.12328767,-0.17333333,0.07462686,0.024,-0.17977528,0.015384615,-0.33658537,-0.22401172,-0.25526932,-0.46031746,0.15208933,-0.5045872,0.30526316,0.5755968,-0.05225225,0.023529412,0.30769232,0.35813954,
00000000000000000076_0,0.025125628,0.12154696,-0.01968504,0.18292683,-0.123809524,-0.20745921,-0.04,-0.22675367,-0.32658228,-0.30895796,-0.24407253,-0.18568996,-0.036697246,-0.16767676,-0.29288703,-0.22222222,-0.31516185,-0.26027396,-0.46666667,-0.1009772,-0.33514985,-0.40206185,-0.45425868,0.018867925,-0.50641024,-0.49552354,-0.58448756,0.08650519,-0.2076412,-0.2,-0.18436183,0.45112783,0.0,
00000000000000000077_0,-0.390625,-0.3837062,-0.43271556,0.071207434,-0.30609158,-0.52579033,-0.46438748,-0.48021263,-0.44153765,-0.24590164,-0.36131594,-0.16480239,-0.51770985,-0.48885587,-0.24153759,-0.5175202,-0.39799637,0.0,-0.36399326,-0.42870998,-0.6079235,-0.44871172,-0.5395369,-0.54276985,-0.63329,-0.6051856,-0.4677728,-0.3930131,-0.30237153,-0.583788,-0.5102222,-0.1505251,-0.4720358,
00000000000000000078_0,-0.2974721,-0.3529412,-0.47689074,-0.023890786,-0.43127963,-0.43905327,-0.42781457,-0.38325992,-0.40250856,-0.2510246,-0.29980406,-0.19591141,-0.4907749,-0.5323318,-0.33089134,-0.4481186,-0.432701,0.10169491,-0.45862553,-0.55924696,-0.5591241,-0.40966684,-0.63760686,-0.504458,-0.5612903,0.15659043,-0.41044453,-0.24541485,-0.049919486,-0.04549675,-0.020519836,-0.23273113,-0.4947823,
00000000000000000079_0,-0.37176165,-0.44876564,-0.50618505,-0.28879753,-0.06779661,-0.49403974,-0.3091398,-0.46847567,-0.45009598,-0.49071208,-0.34313726,-0.33039647,-0.5226111,-0.53639084,-0.64289486,-0.53177255,-0.43856657,0.0,-0.41675618,-0.60794044,-0.3196481,-0.6507177,-0.4105534,-0.55703646,-0.15250199,-0.6232486,-0.38218,-0.61702126,-0.5816327,-0.6433071,-0.55433697,-0.11727079,-0.55053765,
0000000000000000007a_0,-0.3663688,-0.43022296,-0.58014184,-0.59693485,-0.52869034,-0.583508,-0.4792703,-0.3809238,-0.44450969,-0.39831302,-0.36852896,-0.37065637,-0.53702843,-0.33113378,-0.27496037,-0.49147728,-0.38181818,0.0,-0.45877144,-0.46420583,-0.654321,-0.59654176,-0.36229852,-0.5435558,-0.47084102,-0.6059736,-0.36267072,-0.63387096,-0.4893617,-0.63804716,-0.48456958,-0.1505251,-0.5446686,
0000000000000000007b_0,-0.14626218,-0.35248354,-0.5671785,-0.51033384,-0.4553228,-0.44280156,-0.5037001,-0.45620716,-0.42086068,-0.4018182,-0.42075473,-0.37655994,-0.5958941,-0.5222741,-0.42202246,-0.37861162,-0.47268817,0.07166986,-0.4249767,-0.36305732,-0.65251726,-0.4450069,-0.38917977,-0.5865874,-0.28987396,0.17498611,-0.34947598,-0.591819,-0.5837919,-0.15132925,-0.5165919,-0.18606493,-0.53078556,
0000000000000000007c_0,0.11638955,-0.24403183,-0.25935483,-0.22196797,0.08469539,-0.3553719,-0.3554617,-0.3981982,-0.36691728,-0.25272205,-0.33333334,0.04029304,-0.34228188,-0.3846154,-0.26143423,-0.39344263,-0.43657818,0.0,-0.33644316,-0.47211897,-0.5676127,-0.36580706,-0.5680345,-0.56602424,-0.18120806,0.21579231,-0.50119215,-0.48859167,-0.2542735,-0.3108108,-0.15471113,-0.24227442,-0.38646618,
0000000000000000007d_0,0.11690496,-0.4853801,-0.19419643,-0.18450561,-0.4050405,-0.37486574,-0.3466334,-0.3857143,-0.46523017,-0.4849226,-0.35313532,-0.41406944,-0.4732725,-0.32320443,-0.3254856,-0.32138285,-0.35777998,-0.06503592,-0.54477614,-0.3561747,-0.5978005,-0.3859275,-0.5791624,-0.3902174,-0.6557033,0.2088833,-0.60816777,-0.3761062,-0.5762314,-0.252349,-0.3886256,-0.26189044,-0.10509554,
0000000000000000007e_0,-0.24403855,-0.51660514,-0.15239295,-0.5694022,-0.46559298,-0.355285,-0.35345295,-0.4616257,-0.4582019,-0.6079674,-0.4467066,-0.27188405,-0.5548089,-0.35040098,-0.45306858,-0.15606937,-0.42529675,0.06017427,-0.40982103,-0.390991,-0.23676704,-0.3693009,-0.40171713,-0.4980822,-0.6417178,-0.51007193,-0.38185167,-0.5919705,-0.38269895,-0.5085875,-0.49041373,-0.30135557,-0.49786428,
0000000000000000007f_0,-0.08728522,-0.4671141,-0.09925926,-0.20578778,-0.44444445,-0.31365314,-0.43396226,-0.49440423,-0.39612377,-0.5060671,-0.32733506,-0.3443526,-0.47069943,-0.44080603,-0.39430285,-0.26362485,-0.44140807,0.0,-0.37712896,-0.35723433,-0.5625,-0.45189238,-0.6070144,-0.44802207,-0.6503391,0.23078033,-0.5275878,-0.37908062,-0.43437204,-0.41201264,-0.12671676,-0.33830845,-0.47561747,
00000000000000000080_0,-0.33204386,-0.2909361,-0.27209705,-0.52380955,-0.5972222,-0.33286616,-0.4843349,-0.4094794,-0.36079183,-0.50344825,-0.34948742,-0.15566625,-0.53221536,-0.43495145,-0.15837696,-0.08846426,-0.46896875,0.30526316,-0.46646944,-0.4640625,-0.6005155,-0.6892857,-0.6421053,-0.5479963,-0.617309,-0.32756633,-0.45954964,-0.5995086,-0.61612093,-0.42228597,-0.41475827,-0.47733104,-0.43076923,
00000000000000000081_0,-0.07049283,-0.31908932,-0.23064385,0.05065666,-0.5742093,-0.2992,-0.34591195,-0.35793358,-0.4229035,-0.43267778,-0.25188994,-0.2601626,-0.4216614,-0.34052595,-0.3037667,-0.3511236,-0.41798943,0.02345507,-0.5251046,-0.37687075,-0.49744463,-0.33536586,-0.6003788,-0.39954075,-0.4192186,0.19868004,-0.6360424,-0.42797494,-0.5285171,-0.29403606,-0.33877158,-0.26460934,-0.45052737,
00000000000000000082_0,-0.27586207,-0.31422925,-0.27330375,-0.5868167,-0.61704683,-0.5150259,-0.383812,-0.3935099,-0.29238984,-0.6201117,-0.4403509,0.4034565,-0.46061268,-0.42450666,-0.38531646,-0.4105263,-0.4172469,0.0,-0.42725754,-0.36117935,-0.6224436,-0.71228886,-0.57426745,-0.5142429,-0.52890074,-0.57274824,-0.60192305,-0.65157163,-0.55283505,-0.45049953,-0.47189695,-0.4617647,-0.47799385,
00000000000000000083_0,-0.5203022,-0.35700935,-0.32983682,-0.61011237,-0.63401294,-0.61264825,-0.44194996,-0.54253614,-0.54241395,-0.6223602,-0.37412423,-0.48694664,-0.40013012,-0.5269663,-0.36428967,-0.4961619,-0.33756346,0.0,-0.4610222,-0.5140962,-0.624374,-0.71267956,-0.6852853,-0.54591835,-0.5059309,0.26569217,-0.5113217,-0.62952244,-0.5614525,-0.5552683,-0.07164568,-0.47372916,-0.5023425,
00000000000000000084_0,-0.5715967,-0.45165142,0.23841059,-0.45930234,-0.6763655,-0.65836656,-0.5059867,-0.541842,-0.5684837,-0.60134006,-0.29022405,-0.5091514,-0.51786524,-0.49027392,-0.55666816,-0.38839725,-0.4,-0.26557377,-0.4577861,-0.37366548,-0.686722,-0.7238806,-0.46781117,-0.5655086,-0.65374935,-0.3272727,-0.5368629,-0.44834784,-0.6321269,-0.5246743,-0.12116679,-0.56484705,-0.46179402,
00000000000000000085_0,-0.55636954,-0.36575273,0.11386139,-0.5354985,-0.67749846,-0.5141903,-0.33825856,-0.5842637,-0.51493305,-0.38313103,-0.42819032,-0.36240703,-0.53065723,-0.5061627,-0.5135392,-0.38839725,-0.46875,-0.587505,-0.6422287,-0.4371002,-0.547098,-0.7284768,-0.5120077,-0.53612846,-0.66520786,-0.65883374,-0.64728135,-0.45962977,-0.6076779,-0.5182609,-0.09223301,-0.51804125,-0.385045,
00000000000000000086_0,-0.44,-0.37617823,-0.040685225,-0.49981555,-0.5362615,-0.54603857,-0.33984375,-0.5094801,-0.5375,-0.4367347,-0.30942133,-0.2944137,-0.52457553,-0.4606414,-0.3059548,-0.45388976,-0.3727648,-0.30396795,-0.41837332,-0.38129497,-0.62197804,-0.72534215,-0.6576577,-0.56529516,-0.5518312,-0.6717033,-0.67964894,-0.4030612,-0.62304795,-0.3176275,-0.23297492,-0.49023172,-0.5285261,
00000000000000000087_0,-0.6274604,-0.59823614,-0.5250442,-0.4947839,-0.6729945,-0.4525043,-0.48823813,-0.48682824,-0.5065886,-0.6664924,-0.42249528,-0.35779816,-0.507907,-0.5163821,-0.6271871,-0.31171787,-0.45410395,-0.49612087,-0.44271845,-0.42462844,-0.6312336,-0.71649486,-0.69156367,-0.5094162,-0.674685,-0.68719614,-0.44467354,-0.4017158,-0.5595527,-0.4385304,-0.17842004,-0.49249658,-0.45676276,
00000000000000000088_0,-0.20282762,-0.17365853,-0.06313646,-0.14469454,-0.50075185,-0.4476671,-0.14977974,-0.39502764,-0.36880073,-0.3690476,-0.29229063,0.8339472,-0.21649484,-0.46210995,-0.48579162,-0.3278294,-0.38340336,-0.09535452,-0.370068,-0.49844652,-0.44,-0.6981758,-0.37505472,-0.46338534,-0.5684713,0.25632343,-0.5779468,-0.30643126,-0.5511876,-0.29299915,-0.16106606,-0.24584718,-0.3985765,
00000000000000000089_0,-0.28088427,-0.24670942,-0.4686882,-0.46027943,-0.5291074,-0.5104261,-0.45259166,-0.47537965,-0.4726688,-0.45293316,-0.35981524,-0.33971292,-0.5419387,-0.578032,-0.51018274,-0.384159,-0.39180073,-0.47269115,-0.44178954,-0.4722838,-0.36067298,-0.71866447,-0.69456524,-0.52036613,-0.53248084,-0.4009018,-0.7004049,-0.63297045,-0.5990703,-0.5106383,-0.17075449,-0.40691614,-0.56505746,
0000000000000000008a_0,-0.02970297,0.06323185,0.25925925,0.10869565,0.2972973,-0.030508475,0.35238096,-0.15897436,-0.011185682,-0.29807693,0.09777778,-0.31702727,0.15294118,-0.089913994,0.015075377,-0.21807465,-0.17467248,0.10313901,-0.23943663,-0.24285714,-0.08852085,-0.7304348,-0.48768473,-0.19008264,-0.408547,-0.18027413,-0.6097561,-0.11363637,-0.47098976,0.15007013,-0.10429448,-0.08143322,0.2947977,
0000000000000000008b_0,-0.4483582,-0.36298344,-0.580533,-0.45124212,-0.55250835,-0.48653972,-0.5233437,-0.4575659,-0.58472556,-0.5443241,-0.43129045,-0.53245777,-0.53543913,-0.44819647,-0.45064378,-0.53127414,-0.4970344,0.5376212,-0.653944,-0.51336896,-0.6514101,-0.71539456,-0.3338654,-0.49201843,-0.5081585,-0.6122449,-0.62361056,-0.53137255,-0.5810973,-0.5509138,-0.5633508,-0.38680705,-0.56379586,
0000000000000000008c_0,-0.4110761,-0.30997965,-0.24509254,-0.43852013,-0.487315,-0.47037232,-0.28769657,-0.4091083,-0.416332,-0.5816263,-0.37475538,-0.48701972,-0.53221536,-0.5178479,-0.5652854,-0.4468918,-0.47004992,-0.331572,-0.40944412,-0.4955938,-0.6410614,-0.22993408,-0.6880642,-0.50799626,-0.6936759,-0.6684241,-0.687631,-0.39763534,-0.60960656,-0.43699187,-0.5424312,-0.34740764,-0.52287203,
0000000000000000008d_0,-0.39657855,-0.3409091,-0.54852146,-0.5325258,-0.5470759,-0.33436054,-0.41221794,-0.50560826,-0.49734685,-0.58083254,-0.4396298,-0.49634552,-0.45854145,0.053654745,-0.54241395,-0.17431192,-0.37970462,0.0,-0.5018116,-0.48259494,-0.60660064,-0.3872417,-0.5994513,-0.4561961,-0.670903,-0.48225352,-0.6214575,-0.5373196,-0.5875933,-0.5162831,-0.52275133,-0.37759942,-0.48165137,
0000000000000000008e_0,-0.008649368,-0.32530925,-0.55495006,-0.4548552,-0.5084883,-0.33253872,-0.24279511,-0.3368984,-0.5230699,-0.53717625,-0.34282267,-0.41649783,-0.54604053,-0.47836939,-0.107913665,-0.42217407,-0.42406014,-0.085180864,-0.49016392,-0.4,-0.28574327,-0.32406014,-0.41451415,-0.4091681,-0.55343914,0.25558722,-0.605948,-0.6331878,-0.6163142,-0.5551679,-0.47897536,-0.31282952,-0.22115384,
0000000000000000008f_0,0.065721646,-0.0081883315,-0.19882755,-0.18942732,-0.24689655,-0.39643347,-0.3329305,-0.38538358,-0.41721854,-0.43207857,-0.28665787,-0.3288889,-0.46255508,-0.35955057,-0.3478261,-0.33525345,-0.3946037,-0.04903884,-0.46209234,-0.47163865,-0.5990538,-0.32511556,-0.40107703,-0.3412174,-0.49552482,-0.45381525,-0.5887522,-0.6363636,-0.50297976,-0.3108108,-0.36585367,-0.27753,-0.4487662,
00000000000000000090_0,0.06200998,-0.44874275,-0.3037037,-0.22254616,-0.31396288,-0.21327014,-0.3475452,-0.27280703,-0.420765,-0.37686568,-0.15151516,-0.30657557,-0.45027626,-0.24557352,-0.06966292,-0.2410596,-0.34924623,-0.049120042,-0.38728324,-0.39915967,-0.46600986,-0.33388913,-0.44719687,-0.52933675,-0.47801682,0.25551856,-0.566805,-0.4737569,-0.5279673,-0.2545587,-0.39146122,-0.23801653,-0.3808752,
00000000000000000091_0,0.062564105,-0.22114943,-0.4837819,-0.400335,-0.3131695,-0.527044,-0.4380601,-0.37574217,-0.47077245,-0.47921425,-0.43238434,-0.36738056,-0.23172843,-0.11020604,-0.28078398,-0.40107474,-0.37856525,0.0,-0.4674385,-0.40232557,-0.5385417,-0.25155622,-0.6232804,-0.32711038,-0.66151863,-0.4511581,-0.52227116,-0.56851643,-0.55,-0.43818983,-0.4422392,-0.41558442,-0.32217014,
00000000000000000092_0,-0.42028984,-0.24307418,-0.19417475,-0.329927,-0.24159402,-0.48928878,-0.32832617,-0.39908448,-0.4730598,-0.40696368,-0.26392066,-0.23979057,-0.4409091,-0.49892473,-0.21932115,-0.38051045,-0.27859238,-0.25854993,-0.40524435,-0.41146496,-0.41208604,-0.33361667,-0.60415125,-0.3926755,-0.6187378,-0.471384,-0.5976471,-0.4781919,-0.5646863,-0.4298083,-0.4826087,-0.2937355,-0.41927248,
00000000000000000093_0,-0.28710556,-0.40155354,-0.37871286,-0.5618404,-0.26271185,-0.41322315,-0.47132868,-0.45601946,-0.47727272,-0.53465784,-0.42429283,-0.27163282,-0.51401204,-0.5346496,-0.3628879,-0.42319748,-0.45892242,-0.46221295,-0.4360465,-0.44012773,-0.5713698,-0.31026787,-0.675628,-0.42744064,-0.56101555,-0.49488372,-0.4801279,-0.56735057,-0.63833475,-0.56309015,-0.5122688,-0.45001945,-0.3417153,
00000000000000000094_0,-0.55968547,-0.2923463,-0.49107143,-0.4877232,-0.68523526,-0.5724783,-0.4144621,-0.5302013,-0.45360824,-0.46908602,-0.4067086,-0.4357798,-0.35560346,-0.3866362,-0.42826086,-0.43972445,-0.46341464,-0.31767777,-0.5601173,-0.5271266,-0.4805081,-0.7171717,-0.6915254,-0.3648828,-0.70083815,0.21225466,-0.7103825,-0.6096181,-0.60373443,-0.40144977,-0.18667533,-0.35734266,-0.5099223,
00000000000000000095_0,-0.38931298,-0.2900232,-0.3912134,-0.22269264,-0.5268346,-0.36741975,-0.34492755,-0.34256056,-0.4,-0.39636365,-0.29003853,-0.33781964,-0.46733668,-0.35595313,-0.4054983,-0.3358443,-0.41666666,-0.41622102,-0.29855072,-0.4986413,-0.61226726,-0.6778976,-0.5737817,-0.5771554,-0.6637799,-0.6484751,-0.6664763,-0.4622871,-0.58718085,-0.33767292,-0.2329507,-0.46381578,-0.36248237,
00000000000000000096_0,-0.31022727,-0.18357489,-0.21481481,-0.26988265,-0.46263912,-0.46551725,-0.40294683,-0.34040502,-0.40335196,-0.42213115,-0.27633208,-0.29965556,-0.28827587,-0.4278039,-0.47122303,-0.33140376,-0.45148894,-0.35403726,-0.47978437,-0.47595358,-0.54917127,-0.71995705,-0.65705615,-0.47783783,-0.58757883,-0.65898615,-0.67423385,-0.4437086,-0.6159122,-0.26612905,-0.2029351,-0.19426751,-0.32526475,
00000000000000000097_0,-0.48535234,-0.41603053,0.03187251,-0.44465116,-0.65652174,-0.6199906,-0.47440946,-0.5136026,-0.62169087,-0.5998326,-0.37260035,-0.46132597,-0.5011787,-0.45432884,-0.5216036,-0.41891405,-0.3480507,-0.5123586,-0.46866155,-0.6695652,-0.6175115,-0.7208604,-0.651752,-0.50779325,-0.673144,-0.52869165,-0.6988558,-0.41566885,-0.59460676,-0.45628417,-0.1954712,-0.45737123,-0.37992197,
00000000000000000098_0,-0.523766,-0.4241408,-0.5965318,-0.57977057,-0.6922269,-0.6376887,-0.5449931,-0.5247794,-0.43176562,-0.38797814,-0.605178,-0.2683791,-0.4399301,-0.35299715,-0.5473934,-0.39213604,-0.4775862,-0.55658734,-0.66778684,-0.53999287,-0.66253686,-0.7351427,-0.6961895,-0.54192966,-0.66059893,0.14540467,-0.65520626,-0.43274337,-0.65150744,-0.47499114,-0.5017836,-0.59117514,-0.5195021,
00000000000000000099_0,0.14285715,-0.04761905,0.33333334,0.112391934,0.3125,0.11764706,0.4347826,0.20851064,0.08219178,-0.235,0.11466666,-0.026954178,0.53488374,-0.0032930844,0.10810811,0.31937173,-0.06451613,-0.05511811,-0.1838565,0.4065934,-0.18787879,-0.7236534,-0.38922155,-0.16129032,-0.34736842,-0.6,-0.3846154,0.07826087,-0.37903225,0.2887538,0.13953489,-0.041025642,-0.029288704,
0000000000000000009a_0,-0.40068886,-0.39172488,-0.3271028,-0.40647858,-0.5125136,-0.47961167,-0.3656524,-0.43780607,-0.28076923,-0.60264903,-0.49433962,-0.5709571,-0.44228995,-0.42948717,-0.57123476,-0.4345404,-0.5133588,-0.577548,-0.44066048,-0.52961874,-0.5338164,-0.7053683,-0.5465649,-0.45,-0.65819454,-0.6522949,-0.5092379,-0.4008144,-0.5986317,-0.38625363,-0.1048124,-0.426506,-0.46534654,
0000000000000000009c_0,-0.54619884,-0.5895522,-0.33161733,-0.4304746,-0.7087912,-0.6051402,-0.43758214,-0.4942768,-0.44974002,-0.60349345,-0.31778425,-0.22774708,-0.38733032,-0.4053452,-0.4777563,-0.47523585,-0.38302502,-0.42794117,-0.50080514,-0.62335956,-0.5820189,-0.7234469,-0.5403088,-0.49167114,-0.6937639,0.14353147,-0.65256125,-0.3696498,-0.62935585,-0.36032388,-0.35986915,-0.5103735,-0.4896609,
0000000000000000009d_0,-0.4514502,-0.34167573,-0.5831038,-0.5256518,-0.68560314,-0.5180103,-0.4147813,-0.5521472,-0.40243903,-0.61099935,-0.33586544,-0.4559387,-0.545844,-0.43475717,-0.53237903,-0.4605856,-0.35941043,-0.40378344,-0.565445,-0.56594324,-0.67343485,-0.7211756,-0.6941624,-0.44807467,-0.5247525,0.16880856,-0.6713948,-0.3889732,-0.57064474,0.004303211,-0.43082523,-0.43850806,-0.47067377,
